order_id,customer_id,order_date,ship_date,ship_mode,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,region
803950,54473,2021-02-27,2021-03-06,Second Class,Furniture,Chairs,Chairs Model 619,2,168.03,0.0,336.06,67.86,Central
312686,17944,2022-06-14,2022-06-16,Standard Class,Office Supplies,Fasteners,Fasteners Model 541,6,36.74,0.05,209.42,72.76,West
894586,34050,2022-09-15,2022-09-21,Standard Class,Technology,Printers,Printers Model 436,9,2452.95,0.0,22076.55,5234.15,East
314498,57400,2023-05-16,2023-05-21,Standard Class,Technology,Monitors,Monitors Model 323,7,1456.06,0.4,6115.45,-2034.48,Central
169348,10851,2021-08-15,2021-08-21,Same Day,Technology,Phones,Phones Model 614,1,637.89,0.05,606.0,227.45,West
285679,22156,2021-05-03,2021-05-10,Standard Class,Technology,Accessories,Accessories Model 878,3,1453.93,0.0,4361.79,1251.93,Central
560623,19358,2023-02-03,2023-02-06,Second Class,Furniture,Desks,Desks Model 437,1,893.11,0.0,893.11,251.43,East
747033,66498,2023-11-06,2023-11-09,First Class,Office Supplies,Paper,Paper Model 792,2,11.93,0.2,19.09,-0.77,East
613742,73624,2021-09-11,2021-09-12,Second Class,Office Supplies,Paper,Paper Model 712,18,11.24,0.15,171.97,14.66,South
821276,57400,2021-09-13,2021-09-17,Standard Class,Technology,Printers,Printers Model 927,1,854.95,0.0,854.95,197.23,South
440677,77839,2022-09-03,2022-09-08,First Class,Technology,Monitors,Monitors Model 946,3,1768.71,0.15,4510.21,314.89,East
579770,51245,2021-01-11,2021-01-15,Standard Class,Electronics,Headphones,Headphones Model 147,5,441.32,0.2,1765.28,467.84,East
358771,68878,2022-11-26,2022-11-28,Standard Class,Furniture,Bookcases,Bookcases Model 496,6,909.83,0.05,5186.03,1121.04,South
548324,70142,2023-12-29,2024-01-05,Standard Class,Electronics,Headphones,Headphones Model 582,4,734.68,0.0,2938.72,1127.24,East
524533,53309,2022-04-24,2022-04-27,First Class,Electronics,Chargers,Chargers Model 869,1,522.08,0.2,417.66,108.44,West
913920,17331,2022-09-05,2022-09-08,Standard Class,Electronics,Speakers,Speakers Model 310,2,483.52,0.15,821.98,-57.12,East
143858,71993,2021-10-14,2021-10-20,Same Day,Stationery,Scissors,Scissors Model 686,4,17.89,0.05,67.98,27.87,West
737460,37653,2023-02-13,2023-02-18,First Class,Furniture,Desks,Desks Model 524,1,272.21,0.05,258.6,79.98,Central
871051,19358,2022-05-23,2022-05-24,Same Day,Stationery,Notebooks,Notebooks Model 309,2,40.83,0.1,73.49,15.73,East
964371,83000,2022-11-03,2022-11-08,Same Day,Technology,Laptops,Laptops Model 411,1,737.89,0.05,701.0,243.9,West
498851,24322,2022-01-30,2022-02-06,Second Class,Electronics,Speakers,Speakers Model 796,1,703.54,0.05,668.36,246.7,East
855185,99166,2023-01-10,2023-01-14,Second Class,Technology,Accessories,Accessories Model 932,3,2150.57,0.0,6451.71,2081.4,Central
428096,68800,2021-07-20,2021-07-22,First Class,Furniture,Tables,Tables Model 273,1,436.65,0.0,436.65,61.81,Central
513296,57576,2023-05-22,2023-05-29,First Class,Office Supplies,Paper,Paper Model 813,4,113.79,0.3,318.61,-109.62,Central
741209,31579,2023-04-24,2023-04-25,Second Class,Stationery,Staplers,Staplers Model 627,6,63.49,0.05,361.89,109.59,South
878533,36062,2021-07-08,2021-07-09,Second Class,Furniture,Tables,Tables Model 810,7,560.13,0.1,3528.82,1363.64,Central
699716,19880,2023-05-21,2023-05-23,Standard Class,Technology,Accessories,Accessories Model 732,2,1243.22,0.1,2237.8,276.15,East
722650,30730,2023-09-03,2023-09-05,Standard Class,Technology,Laptops,Laptops Model 989,1,2357.85,0.0,2357.85,499.94,Central
662203,68800,2023-07-03,2023-07-04,Standard Class,Office Supplies,Labels,Labels Model 968,1,118.08,0.0,118.08,43.33,Central
650744,86622,2023-01-27,2023-02-02,Standard Class,Technology,Phones,Phones Model 615,5,1039.7,0.0,5198.5,1384.09,East
772550,38785,2023-12-14,2023-12-18,Standard Class,Stationery,Pens,Pens Model 874,6,9.5,0.15,48.45,-1.59,East
838315,38657,2023-11-29,2023-12-06,Standard Class,Stationery,Notebooks,Notebooks Model 593,1,51.45,0.0,51.45,5.85,South
925145,42591,2023-03-20,,Standard Class,Stationery,Scissors,Scissors Model 509,11,79.4,0.1,786.06,186.75,West
140382,57052,2022-06-25,2022-06-30,Standard Class,Electronics,Speakers,Speakers Model 124,1,41.42,0.0,41.42,18.45,West
645940,39871,2023-10-19,2023-10-25,Standard Class,Office Supplies,Envelopes,Envelopes Model 859,4,140.87,0.1,507.13,63.1,Central
214626,74686,2023-05-18,2023-05-22,Second Class,Office Supplies,Paper,Paper Model 964,6,26.8,0.0,160.8,49.93,West
573546,52487,2023-09-30,2023-10-06,Same Day,Technology,Printers,Printers Model 422,9,2355.25,0.0,21197.25,5898.08,South
579094,80855,2023-05-04,2023-05-11,Standard Class,Office Supplies,Envelopes,Envelopes Model 917,6,52.47,0.0,314.82,73.26,South
967182,79352,2021-11-30,2021-12-02,Standard Class,Office Supplies,Paper,Paper Model 752,7,91.15,0.0,638.05,182.64,South
144476,51347,2023-11-02,2023-11-04,Standard Class,Office Supplies,Paper,Paper Model 430,2,117.02,0.0,234.04,51.95,East
357657,87128,2023-09-20,2023-09-26,Second Class,Electronics,Speakers,Speakers Model 968,8,498.9,0.0,3991.2,1072.4,West
643899,85525,2023-07-27,2023-07-29,Standard Class,Furniture,Desks,Desks Model 122,1,98.11,0.0,98.11,39.92,West
663996,54587,2023-11-18,2023-11-25,First Class,Office Supplies,Binders,Binders Model 964,9,10.48,0.0,94.32,6.0,Central
514828,82063,2023-12-20,,Standard Class,Furniture,Desks,Desks Model 786,4,757.79,0.1,2728.04,651.47,East
870881,92397,2022-03-12,2022-03-16,Second Class,Furniture,Bookcases,Bookcases Model 752,8,687.36,0.4,3299.33,-608.79,Central
141158,31643,2023-08-28,2023-08-29,Second Class,Furniture,Tables,Tables Model 409,3,854.38,0.05,2434.98,299.24,South
684791,24592,2021-11-18,2021-11-23,Second Class,Technology,Laptops,Laptops Model 684,5,498.97,0.2,1995.88,-37.2,South
506216,80010,2023-01-27,2023-01-28,Standard Class,Office Supplies,Envelopes,Envelopes Model 241,4,111.64,0.05,424.23,112.45,Central
641198,97684,2023-04-17,2023-04-18,Same Day,Stationery,Pens,Pens Model 242,6,52.84,0.0,317.04,73.16,West
902328,82357,2021-09-05,2021-09-08,Standard Class,Office Supplies,Binders,Binders Model 948,1,84.13,0.05,79.92,27.27,East
761282,73624,2022-08-17,2022-08-18,First Class,Office Supplies,Binders,Binders Model 220,1,137.37,0.1,123.63,17.39,Central
151690,54587,2023-12-07,2023-12-09,First Class,Technology,Monitors,Monitors Model 811,2,1020.96,0.0,2041.92,833.26,South
299072,73624,2021-08-30,2021-09-02,Same Day,Technology,Printers,Printers Model 566,1,1123.8,0.0,1123.8,144.29,East
405323,68878,2022-09-17,2022-09-20,Standard Class,Electronics,Speakers,Speakers Model 160,9,622.21,0.1,0.0,-221.27,West
560905,79822,2022-09-14,2022-09-17,Standard Class,Technology,Monitors,Monitors Model 368,2,1615.84,0.0,3231.68,1170.19,East
517375,31643,2023-09-23,2023-09-24,Standard Class,Technology,Phones,Phones Model 763,16,2416.1,0.0,38657.6,11640.87,East
419348,76784,2021-10-20,,Standard Class,Technology,Monitors,Monitors Model 977,2,2438.72,0.05,4633.57,1038.3,East
911259,65444,2023-05-14,2023-05-15,Standard Class,Stationery,Markers,Markers Model 674,1,32.6,0.0,32.6,9.76,East
967823,86622,2022-09-17,2022-09-20,Standard Class,Technology,Printers,Printers Model 532,7,2305.23,0.05,15329.78,4637.92,Central
399803,87397,2022-03-18,2022-03-20,Standard Class,Technology,Phones,Phones Model 883,5,554.01,0.15,2354.54,77.69,South
583757,96673,2023-09-29,2023-09-30,Second Class,Technology,Printers,Printers Model 816,3,1526.65,0.05,4350.95,1373.55,West
274573,83579,2021-09-08,2021-09-13,Standard Class,Office Supplies,Fasteners,Fasteners Model 883,4,119.63,0.05,454.59,130.46,South
542983,42098,2022-12-16,2022-12-17,First Class,Office Supplies,Binders,Binders Model 179,6,5.09,0.1,27.49,6.81,West
408721,62581,2021-04-02,2021-04-06,First Class,Stationery,Staplers,Staplers Model 658,2,64.02,0.0,128.04,42.02,Central
742917,94696,2023-09-13,2023-09-18,Second Class,Stationery,Staplers,Staplers Model 985,20,70.99,0.1,1277.82,421.84,Central
157196,19116,2022-09-27,2022-10-02,Second Class,Furniture,Chairs,Chairs Model 511,15,926.24,0.0,13893.6,4738.77,East
823468,67422,2023-07-16,2023-07-19,Standard Class,Office Supplies,Labels,Labels Model 799,5,53.12,0.05,252.32,4.07,East
642081,72296,2023-02-12,2023-02-16,Standard Class,Technology,Monitors,Monitors Model 840,2,1747.93,0.0,3495.86,1432.98,East
249149,44993,2021-09-29,2021-10-06,Standard Class,Office Supplies,Binders,Binders Model 553,6,30.51,0.1,164.75,53.27,West
586097,39451,2021-10-11,2021-10-16,Second Class,Electronics,Cables,Cables Model 130,1,236.61,0.0,236.61,61.38,East
970206,95909,2023-08-02,2023-08-09,Standard Class,Technology,Monitors,Monitors Model 516,1,1259.58,0.0,1259.58,133.69,West
777486,22156,2023-07-11,2023-07-17,Standard Class,Furniture,Desks,Desks Model 500,2,1005.64,0.1,1810.15,48.82,Central
573639,86622,2023-07-09,2023-07-11,Second Class,Electronics,Speakers,Speakers Model 310,3,219.9,0.3,461.79,15.44,East
194834,41385,2022-10-29,2022-10-30,Second Class,Stationery,Staplers,Staplers Model 291,9,59.93,0.15,458.46,116.4,East
857750,20328,2023-04-19,2023-04-23,First Class,Office Supplies,Binders,Binders Model 959,6,125.39,0.0,752.34,320.68,East
624977,17100,2022-04-22,2022-04-26,Standard Class,Stationery,Pens,Pens Model 162,6,45.06,0.2,216.29,21.37,South
218669,38785,2022-11-26,2022-12-01,Standard Class,Technology,Laptops,Laptops Model 880,3,437.14,0.05,1245.85,136.77,West
288503,93886,2021-04-04,2021-04-10,Standard Class,Furniture,Bookcases,Bookcases Model 171,2,846.61,0.2,1354.58,-127.6,West
916558,92719,2023-06-27,2023-07-03,Standard Class,Technology,Printers,Printers Model 511,2,1951.45,0.1,3512.61,1260.11,Central
713886,41571,2022-07-23,2022-07-29,Second Class,Furniture,Chairs,Chairs Model 881,18,279.25,0.3,3518.55,-474.35,East
829928,51245,2021-07-01,2021-07-08,First Class,Stationery,Notebooks,Notebooks Model 266,1,77.58,0.0,77.58,33.24,East
672949,19880,2021-12-06,2021-12-12,Second Class,Office Supplies,Labels,Labels Model 691,9,37.14,0.1,300.83,29.19,East
241879,17038,2021-02-20,2021-02-25,Standard Class,Technology,Monitors,Monitors Model 792,4,1598.26,0.1,5753.74,-58.25,East
512160,95909,2022-09-25,2022-09-30,Standard Class,Stationery,Markers,Markers Model 115,3,69.25,0.3,145.42,-43.11,Central
533648,16630,2021-09-11,2021-09-17,Second Class,Office Supplies,Paper,Paper Model 585,6,108.04,0.0,648.24,39.07,East
439173,28726,2021-06-24,2021-06-26,Standard Class,Furniture,Tables,Tables Model 296,3,803.32,0.05,2289.46,921.82,East
572788,35203,19-Apr-2021,2021-04-24,Second Class,Stationery,Staplers,Staplers Model 929,9,76.12,0.05,650.83,4.28,West
126122,59672,2023-12-05,2023-12-07,Standard Class,Technology,Laptops,Laptops Model 694,10,937.02,0.05,8901.69,2549.08,East
287567,40982,2023-09-02,2023-09-07,Second Class,Technology,Accessories,Accessories Model 695,3,2097.18,0.0,6291.54,803.2,East
575718,76784,2021-02-08,2021-02-09,Standard Class,Office Supplies,Binders,Binders Model 281,2,96.08,0.0,192.16,61.52,West
718990,93320,2023-12-26,2023-12-28,Standard Class,Office Supplies,Labels,Labels Model 885,4,79.28,0.05,301.26,117.5,West
847251,92719,2021-02-08,2021-02-11,Standard Class,Furniture,Chairs,Chairs Model 957,10,206.78,0.05,1964.41,400.53,Central
311741,59797,2022-02-26,2022-02-28,Second Class,Electronics,Speakers,Speakers Model 621,2,66.11,0.05,125.61,37.27,East
576769,40007,2023-06-29,2023-06-30,Standard Class,Technology,Monitors,Monitors Model 959,5,1538.55,0.0,7692.75,500.62,West
194560,41385,2023-12-29,,Second Class,Office Supplies,Paper,Paper Model 730,5,126.59,0.0,632.95,109.52,East
362230,82357,2022-10-19,2022-10-23,Same Day,Technology,Accessories,Accessories Model 182,6,948.07,0.05,5404.0,743.52,East
439817,28301,2021-04-03,2021-04-07,First Class,Office Supplies,Labels,Labels Model 789,1,52.53,0.0,52.53,17.94,East
825318,113965,2021-02-17,2021-02-20,Standard Class,Office Supplies,Labels,Labels Model 680,6,58.09,0.2,278.83,61.7,South
780081,87397,2023-06-15,2023-06-17,Standard Class,Technology,Monitors,Monitors Model 935,10,1294.47,0.15,11003.0,1421.46,West
846030,34050,2023-04-30,2023-05-01,Standard Class,Furniture,Bookcases,Bookcases Model 649,1,346.73,0.05,329.39,118.1,East
935176,94939,2023-12-18,2023-12-21,Standard Class,Technology,Monitors,Monitors Model 263,2,305.32,0.3,427.45,-87.75,East
271960,93748,2023-02-22,2023-02-25,Standard Class,Office Supplies,Labels,Labels Model 602,15,127.76,0.1,1724.76,397.32,West
853270,22280,2021-07-06,2021-07-07,Standard Class,Office Supplies,Fasteners,Fasteners Model 222,1,20.82,0.3,14.57,1.39,West
868881,17038,2021-07-23,2021-07-28,Standard Class,Office Supplies,Labels,Labels Model 675,8,10.1,0.0,80.8,18.8,Central
229545,62296,2021-12-11,2021-12-14,Standard Class,Furniture,Desks,Desks Model 257,3,769.61,0.3,1616.18,-464.52,East
195620,80686,2021-10-22,2021-10-24,Standard Class,Office Supplies,Binders,Binders Model 528,2,90.8,0.05,172.52,4.37,East
219710,28289,2022-06-08,2022-06-15,First Class,Office Supplies,Paper,Paper Model 819,9,111.21,0.0,1000.89,241.42,East
840532,42493,2021-07-03,2021-07-05,Second Class,Office Supplies,Paper,Paper Model 430,3,44.39,0.0,133.17,51.65,West
571228,24371,2022-09-21,2022-09-25,Standard Class,Office Supplies,Fasteners,Fasteners Model 887,4,81.38,0.2,260.42,-3.47,Central
764873,44438,2021-12-13,2021-12-14,Standard Class,Office Supplies,Labels,Labels Model 308,2,28.6,0.0,57.2,10.43,East
480573,30032,2022-10-29,2022-10-31,Standard Class,Office Supplies,Binders,Binders Model 891,4,122.32,0.15,415.89,34.87,East
189450,99353,2021-02-25,2021-03-03,First Class,Office Supplies,Paper,Paper Model 923,1,13.46,0.0,13.46,4.83,East
649262,70217,2021-04-30,2021-05-03,Standard Class,Electronics,Cables,Cables Model 338,3,419.96,0.15,1070.9,100.68,West
841635,18392,2023-03-10,2023-03-11,Standard Class,Technology,Printers,Printers Model 574,14,1217.06,0.0,17038.84,1994.16,Central
502744,82063,2022-10-18,2022-10-20,Standard Class,Technology,Accessories,Accessories Model 192,2,1333.24,0.0,2666.48,493.07,South
862182,99733,2023-04-26,2023-04-29,Standard Class,Technology,Accessories,Accessories Model 568,5,1903.84,0.1,8567.28,1585.33,East
929493,62296,2022-06-13,2022-06-17,Second Class,Furniture,Bookcases,Bookcases Model 855,2,460.28,0.05,874.53,355.17,East
636521,62296,2021-09-05,2021-09-06,Standard Class,Technology,Laptops,Laptops Model 106,7,2032.19,0.0,14225.33,4766.49,South
741804,32431,2022-02-19,2022-02-21,Standard Class,Technology,Printers,Printers Model 646,1,1611.39,0.0,1611.39,163.65,West
267666,21226,2022-04-30,2022-05-04,Standard Class,Furniture,Bookcases,Bookcases Model 533,14,1152.97,0.2,12913.26,3826.42,East
497073,57052,2023-11-08,2023-11-15,Standard Class,Office Supplies,Envelopes,Envelopes Model 942,3,122.8,0.05,349.98,48.97,East
677079,95649,2023-10-31,2023-11-04,Second Class,Office Supplies,Envelopes,Envelopes Model 950,2,24.74,0.2,39.58,10.04,West
499095,65392,2021-08-24,2021-08-27,Standard Class,Furniture,Bookcases,Bookcases Model 415,1,128.02,0.15,108.82,-6.27,South
146038,38864,2021-05-05,2021-05-08,First Class,Technology,Laptops,Laptops Model 725,1,728.02,0.1,655.22,31.19,Central
905579,38221,2023-08-10,2023-08-15,Standard Class,Office Supplies,Paper,Paper Model 368,4,143.98,0.0,575.92,230.91,East
279185,30379,2023-04-14,2023-04-15,Standard Class,Stationery,Notebooks,Notebooks Model 275,2,71.0,0.15,120.7,31.2,West
451475,65392,2023-09-19,2023-09-20,Standard Class,Furniture,Desks,Desks Model 514,8,1052.7,0.0,8421.6,439.84,Central
692960,96673,2023-04-15,,Second Class,Technology,Accessories,Accessories Model 701,3,981.84,0.0,2945.52,387.74,West
791567,96673,2022-04-24,2022-04-25,Standard Class,Stationery,Staplers,Staplers Model 398,2,51.74,0.05,98.31,7.54,East
257380,89840,2022-07-06,2022-07-11,First Class,Furniture,Bookcases,Bookcases Model 261,5,192.41,0.0,962.05,375.63,West
269999,23947,2021-07-27,2021-07-29,Standard Class,Furniture,Tables,Tables Model 130,6,667.77,0.0,4006.62,1140.18,West
251631,39871,2021-09-15,2021-09-18,Standard Class,Office Supplies,Binders,Binders Model 311,1,149.29,0.05,141.83,29.83,West
287555,87110,2023-04-14,2023-04-18,Standard Class,Office Supplies,Paper,Paper Model 835,1,128.3,0.5,64.15,-46.34,East
906519,83000,2021-06-21,2021-06-28,Standard Class,Technology,Printers,Printers Model 812,1,1232.71,0.1,1109.44,155.85,South
846635,65302,2023-10-22,2023-10-24,Same Day,Office Supplies,Labels,Labels Model 705,6,142.67,0.1,770.42,8.46,South
153802,48469,2021-10-19,2021-10-22,Standard Class,Office Supplies,Paper,Paper Model 648,5,5.92,0.0,29.6,7.58,Central
539963,20458,2021-12-11,2021-12-18,Standard Class,Office Supplies,Fasteners,Fasteners Model 803,3,112.12,0.0,336.36,66.44,East
423026,38016,2022-05-18,2022-05-23,Standard Class,Furniture,Chairs,Chairs Model 780,8,314.25,0.3,1759.8,-99.73,Central
424553,37653,2023-05-18,2023-05-23,Second Class,Electronics,Cables,Cables Model 340,7,650.15,0.0,4551.05,1216.7,Central
865630,111442,2023-07-15,2023-07-16,Standard Class,Furniture,Bookcases,Bookcases Model 189,4,994.32,0.1,3579.55,104.08,South
905967,58944,2021-01-03,2021-01-10,Standard Class,Furniture,Desks,Desks Model 790,9,150.47,0.0,1354.23,145.29,West
567935,80855,2023-08-10,2023-08-17,Standard Class,Technology,Printers,Printers Model 889,2,2134.68,0.0,4269.36,734.11,East
402808,94696,2022-08-16,2022-08-22,Standard Class,Technology,Monitors,Monitors Model 343,1,412.99,0.0,412.99,21.99,West
756883,95180,2021-12-09,2021-12-10,Second Class,Stationery,Staplers,Staplers Model 434,2,9.92,0.0,19.84,-3.07,East
289473,15695,2021-05-04,2021-05-08,Same Day,Technology,Printers,Printers Model 409,1,568.35,0.1,511.52,-76.88,West
223264,68878,2022-07-14,2022-07-19,Standard Class,Technology,Laptops,Laptops Model 803,4,255.72,0.0,1022.88,244.12,East
237962,44522,2022-05-29,2022-06-05,Standard Class,Office Supplies,Labels,Labels Model 755,11,80.21,0.0,882.31,205.06,East
312705,19305,2023-02-18,2023-02-21,Second Class,Furniture,Tables,Tables Model 715,1,961.35,0.2,769.08,40.41,West
103704,30926,2022-03-12,2022-03-17,Standard Class,Technology,Printers,Printers Model 808,1,937.95,0.1,844.16,89.36,West
752801,94939,2023-11-12,2023-11-15,Second Class,Furniture,Desks,Desks Model 119,3,783.06,0.05,2231.72,356.05,East
902575,57819,2021-04-04,2021-04-06,Standard Class,Technology,Accessories,Accessories Model 215,11,2184.3,0.3,16819.11,-2879.1,East
365406,75639,2023-12-30,2024-01-04,Standard Class,Office Supplies,Fasteners,Fasteners Model 389,2,94.7,0.05,179.93,58.75,West
112800,83000,2021-05-24,2021-05-27,Standard Class,Stationery,Markers,Markers Model 467,4,54.57,0.05,207.37,78.55,West
580921,82512,2021-07-03,2021-07-07,Standard Class,Office Supplies,Envelopes,Envelopes Model 893,1,85.3,0.1,76.77,9.13,South
621800,10851,2021-09-09,2021-09-16,Standard Class,Electronics,Speakers,Speakers Model 679,1,453.02,0.0,453.02,102.3,East
996963,92397,2021-10-14,2021-10-20,Standard Class,Office Supplies,Paper,Paper Model 725,18,22.53,0.05,385.26,10.27,West
622864,65302,2022-07-27,2022-07-25,Standard Class,Office Supplies,Fasteners,Fasteners Model 528,13,104.69,0.0,1360.97,496.6,South
669902,93886,2022-03-08,2022-03-13,Standard Class,Furniture,Storage,Storage Model 560,1,895.7,0.2,716.56,100.46,East
946677,22704,2023-10-31,2023-11-07,First Class,Technology,Laptops,Laptops Model 127,12,2423.23,0.3,20355.13,3502.1,West
106029,40021,2022-10-14,2022-10-20,Second Class,Stationery,Staplers,Staplers Model 489,5,28.09,0.0,140.45,39.42,South
737517,18834,2022-12-03,2022-12-09,Standard Class,Office Supplies,Envelopes,Envelopes Model 713,9,87.2,0.1,706.32,193.37,West
617437,46463,2022-06-20,2022-06-27,Standard Class,Electronics,Headphones,Headphones Model 283,3,708.8,0.3,1488.48,91.69,West
349433,97684,2023-07-17,2023-07-20,Standard Class,Stationery,Pens,Pens Model 165,4,64.55,0.1,232.38,47.53,East
327408,13905,2022-05-19,2022-05-25,First Class,Office Supplies,Labels,Labels Model 731,3,97.85,0.0,293.55,79.34,South
717466,42591,2022-10-21,2022-10-24,Standard Class,Technology,Laptops,Laptops Model 448,5,743.85,0.0,3719.25,1157.91,East
791505,62296,2022-03-08,2022-03-12,First Class,Technology,Accessories,Accessories Model 939,1,1815.68,0.0,1815.68,-510.28,West
598820,82357,2022-11-04,2022-11-05,Second Class,Technology,Laptops,Laptops Model 651,1,2257.4,0.0,2257.4,614.87,West
575779,70142,2021-10-01,2021-10-07,Second Class,Furniture,Tables,Tables Model 549,2,425.03,0.05,807.56,166.31,East
530074,88172,2021-01-05,2021-01-10,Second Class,Office Supplies,Paper,Paper Model 294,6,98.47,0.1,531.74,179.02,West
563339,26828,2023-09-03,2023-09-04,Same Day,Office Supplies,Labels,Labels Model 102,2,36.74,0.15,62.46,1.17,West
183262,46509,2021-01-20,2021-01-26,Standard Class,Office Supplies,Fasteners,Fasteners Model 476,5,141.58,0.05,672.51,73.92,South
730421,87236,2021-12-22,2021-12-26,Standard Class,Electronics,Headphones,Headphones Model 364,14,225.5,0.15,2683.45,662.88,Central
729252,65519,2023-09-29,2023-10-06,First Class,Furniture,Tables,Tables Model 721,1,764.56,0.1,688.1,16.96,Central
106892,57400,2023-03-16,2023-03-21,Same Day,Office Supplies,Labels,Labels Model 643,5,69.79,0.15,296.61,85.23,South
356600,28131,2021-06-16,2021-06-23,Standard Class,Furniture,Storage,Storage Model 266,3,571.45,0.0,1714.35,205.26,West
673929,47388,2021-06-08,2021-06-13,Standard Class,Technology,Monitors,Monitors Model 378,9,360.73,0.0,3246.57,482.43,West
391622,80010,2021-03-05,2021-03-12,Standard Class,Furniture,Desks,Desks Model 337,1,1089.2,0.05,1034.74,229.6,East
749871,66155,2023-07-01,2023-07-07,Standard Class,Office Supplies,Binders,Binders Model 674,6,77.17,0.0,463.02,113.96,West
759172,24322,2021-09-10,2021-09-13,Standard Class,Stationery,Scissors,Scissors Model 624,8,71.94,0.0,575.52,162.2,East
684632,22363,2023-02-10,2023-02-17,Same Day,Stationery,Notebooks,Notebooks Model 860,11,45.99,0.2,404.71,-26.71,West
959959,37760,2023-01-04,2023-01-08,First Class,Stationery,Notebooks,Notebooks Model 894,6,14.49,0.15,73.9,17.48,Central
965339,22363,2021-12-29,2022-01-05,Second Class,Electronics,Cables,Cables Model 384,3,105.89,0.15,270.02,18.7,East
317723,30379,2021-01-18,2021-01-19,Standard Class,Office Supplies,Binders,Binders Model 774,5,119.63,0.2,478.52,41.39,East
151295,18392,2023-08-06,2023-08-09,Second Class,technology,Monitors,Monitors Model 905,9,598.51,0.2,4309.27,-236.34,South
293818,76237,2022-01-31,2022-02-04,First Class,Office Supplies,Binders,Binders Model 351,4,85.36,0.1,307.3,111.27,West
255457,31579,2021-01-20,2021-01-22,Standard Class,Office Supplies,Labels,Labels Model 931,1,133.3,0.05,126.64,26.98,West
157738,26361,2021-02-10,2021-02-17,Standard Class,Technology,Printers,Printers Model 155,11,1508.52,0.0,16593.72,2227.45,West
785010,16175,2022-07-30,2022-08-05,Second Class,Electronics,Headphones,Headphones Model 814,6,599.79,0.1,3238.87,355.83,East
465973,17592,2023-01-03,2023-01-05,Standard Class,Stationery,Markers,Markers Model 250,5,42.6,0.0,213.0,64.96,East
138504,22704,2021-07-04,2021-07-11,Standard Class,Office Supplies,Fasteners,Fasteners Model 901,2,62.18,0.0,124.36,47.9,South
252436,77839,2022-09-13,2022-09-20,Standard Class,Technology,Printers,Printers Model 992,5,1926.4,0.5,4816.0,-1373.26,Central
995304,57400,2022-03-29,2022-03-31,Standard Class,Office Supplies,Fasteners,Fasteners Model 810,3,34.29,0.0,102.87,17.57,East
134007,44438,2023-10-09,2023-10-12,Second Class,Furniture,Chairs,Chairs Model 794,5,1113.25,0.1,5009.62,1535.56,West
799396,28726,2021-03-17,2021-03-20,Standard Class,Office Supplies,Binders,Binders Model 941,1,129.0,0.05,122.55,5.65,West
706174,98696,2023-10-07,2023-10-13,Second Class,Electronics,Speakers,Speakers Model 858,5,81.13,0.15,344.8,-14.12,East
978721,25860,2022-03-05,2022-03-06,First Class,Furniture,Desks,Desks Model 177,20,315.26,0.1,5674.68,1950.93,Central
732590,22899,2022-02-06,2022-02-13,Second Class,Office Supplies,Fasteners,Fasteners Model 577,1,130.8,0.0,130.8,14.35,East
412938,80852,2023-03-23,2023-03-24,Standard Class,Technology,Laptops,Laptops Model 842,16,1527.53,0.15,20774.41,4690.29,East
447195,59797,2022-07-23,2022-07-28,Standard Class,Electronics,Cameras,Cameras Model 651,3,481.9,0.0,1445.7,86.18,Central
191962,31798,2023-10-22,2023-10-26,First Class,Office Supplies,Labels,Labels Model 214,9,48.9,0.05,418.1,115.09,West
151413,30379,2021-12-16,2021-12-21,Second Class,Electronics,Cameras,Cameras Model 524,7,595.89,0.0,4171.23,1229.81,East
214176,21915,2022-02-01,2022-02-07,Standard Class,Stationery,Notebooks,Notebooks Model 582,4,18.12,0.0,72.48,15.67,East
537211,13905,2021-12-26,2021-12-27,Standard Class,Office Supplies,Paper,Paper Model 614,6,73.16,0.0,438.96,126.15,West
286906,89840,2021-09-20,2021-09-26,Second Class,Stationery,Staplers,Staplers Model 980,9,10.16,0.3,64.01,-17.55,West
269172,14207,2021-05-14,2021-05-16,Standard Class,Office Supplies,Paper,Paper Model 105,3,12.02,0.0,36.06,3.99,West
804737,87110,2022-06-16,2022-06-21,Standard Class,Electronics,Headphones,Headphones Model 495,2,189.58,0.0,379.16,123.12,Central
398194,77839,2022-04-12,2022-04-17,Second Class,Office Supplies,Fasteners,Fasteners Model 749,5,106.56,0.05,506.16,99.43,South
740774,38080,2022-07-16,2022-07-18,Standard Class,Furniture,Bookcases,Bookcases Model 485,7,819.4,0.0,5735.8,1676.77,West
793029,12552,2021-02-17,2021-02-23,Standard Class,Office Supplies,Fasteners,Fasteners Model 756,7,113.17,0.0,792.19,75.32,Central
825104,88504,2023-12-28,2024-01-02,First Class,Stationery,Markers,Markers Model 377,7,34.01,0.0,238.07,29.11,Central
833842,60311,2022-06-02,2022-06-08,Standard Class,Furniture,Chairs,Chairs Model 779,3,215.47,0.1,581.77,83.13,East
723870,95180,2023-07-19,2023-07-20,Standard Class,Office Supplies,Paper,Paper Model 327,8,109.83,0.1,790.78,281.35,South
700081,51245,2023-05-25,2023-05-31,Standard Class,Electronics,Headphones,Headphones Model 794,1,615.16,0.3,430.61,-105.08,South
